time,Voltage min,Shunt current
330.0969,,3.0
330.1009,,2.0
330.105,,4.0
330.109,,-5.0
330.1131,,1.0
330.1171,,4.0
330.1212,,-1.0
330.1252,,-12.0
330.1293,,-4.0
330.1333,,-7.0
330.1374,,1.0
330.1414,,-8.0
330.1455,,4.0
330.1495,,1.0
330.1536,,6.0
330.1576,,10.0
330.1617,,4.0
330.1657,,-2.0
330.1698,,1.0
330.1738,,3.0
330.1779,,-5.0
330.1819,,7.0
330.186,,-5.0
330.19,,-1.0
330.1941,,3.0
330.1981,,4.0
330.2022,,-2.0
330.2062,,0.0
330.2102,,-11.0
330.2143,,6.0
330.2183,,13.0
330.2224,,-4.0
330.2264,,-3.0
330.2305,,-1.0
330.2345,,10.0
330.2386,,8.0
330.2426,,0.0
330.2467,,3.0
330.2507,,11.0
330.2548,,11.0
330.2588,,0.0
330.2629,,1.0
330.2669,,4.0
330.271,,1.0
330.275,,16.0
330.2791,,-3.0
330.2831,,5.0
330.2872,,5.0
330.2912,,4.0
330.2953,,-8.0
330.2993,,1.0
330.3034,,-3.0
330.3074,,-15.0
330.3115,,-1.0
330.3155,,-4.0
330.3196,,-10.0
330.3236,,2.0
330.3277,,0.0
330.3317,,0.0
330.3358,,0.0
330.3398,,-11.0
330.3439,,2.0
330.3479,,2.0
330.3519,,14.0
330.356,,4.0
330.36,,-13.0
330.3641,,-13.0
330.3681,,0.0
330.3722,,1.0
330.3762,,-3.0
330.3803,,3.0
330.3843,,4.0
330.3884,,5.0
330.3924,,-8.0
330.3965,,-8.0
330.4005,,-3.0
330.4046,,3.0
330.4086,,-9.0
330.4127,,2.0
330.4167,,-8.0
330.4208,,11.0
330.4248,,-3.0
330.4289,,0.0
330.4329,,2.0
330.437,,0.0
330.441,,6.0
330.4451,,0.0
330.4491,,-3.0
330.4532,,1.0
330.4572,,-1.0
330.4613,,7.0
330.4653,,0.0
330.4654,3.79,
330.4694,,2.0
330.4734,,-2.0
330.4775,,0.0
330.4815,,7.0
330.4856,,0.0
330.4896,,16.0
330.4937,,-3.0
330.4977,,0.0
330.5017,,-2.0
330.5058,,0.0
330.5098,,5.0
330.5139,,11.0
330.5179,,3.0
330.522,,4.0
330.526,,3.0
330.5301,,2.0
330.5341,,-3.0
330.5382,,7.0
330.5422,,-4.0
330.5463,,-4.0
330.5503,,-11.0
330.5544,,-2.0
330.5584,,0.0
330.5625,,4.0
330.5665,,-2.0
330.5706,,3.0
330.5746,,-11.0
330.5787,,9.0
330.5827,,9.0
330.5868,,-2.0
330.5908,,-4.0
330.5949,,-3.0
330.5989,,13.0
330.603,,-1.0
330.607,,1.0
330.6111,,3.0
330.6151,,1.0
330.6192,,5.0
330.6232,,6.0
330.6273,,4.0
330.6313,,-1.0
330.6354,,6.0
330.6394,,2.0
330.6435,,-6.0
330.6475,,-3.0
330.6515,,-3.0
330.6556,,6.0
330.6596,,7.0
330.6637,,5.0
330.6677,,10.0
330.6718,,2.0
330.6758,,-9.0
330.6799,,8.0
330.6839,,-3.0
330.688,,13.0
330.692,,4.0
330.6961,,2.0
330.7001,,8.0
330.7042,,8.0
330.7082,,2.0
330.7123,,0.0
330.7163,,2.0
330.7204,,-3.0
330.7244,,7.0
330.7285,,1.0
330.7325,,10.0
330.7366,,-4.0
330.7406,,12.0
330.7447,,6.0
330.7487,,-6.0
330.7528,,14.0
330.7568,,4.0
330.7609,,-9.0
330.7649,,9.0
330.769,,0.0
330.773,,0.0
330.7771,,5.0
330.7811,,9.0
330.7852,,-2.0
330.7892,,0.0
330.7933,,7.0
330.7973,,-1.0
330.8013,,-5.0
330.8054,,1.0
330.8094,,8.0
330.8135,,-3.0
330.8175,,12.0
330.8216,,-4.0
330.8256,,-6.0
330.8297,,5.0
330.8337,,9.0
330.8378,,2.0
330.8418,,0.0
330.8459,,-1.0
330.8499,,2.0
330.854,,1.0
330.858,,6.0
330.8621,,14.0
330.8661,,-8.0
330.8702,,6.0
330.8742,,-7.0
330.8783,,3.0
330.8823,,-7.0
330.8864,,-8.0
330.8904,,5.0
330.8945,,1.0
330.8985,,-3.0
330.9026,,0.0
330.9066,,12.0
330.9107,,7.0
330.9147,,0.0
330.9188,,-10.0
330.9228,,6.0
330.9269,,-5.0
330.9309,,-17.0
330.935,,0.0
330.939,,1.0
330.943,,1.0
330.9471,,-6.0
330.9511,,-8.0
330.9552,,-8.0
330.9592,,0.0
330.9633,,-3.0
330.9661,3.79,
330.9673,,-3.0
330.9714,,-14.0
330.9754,,11.0
330.9795,,11.0
330.9835,,0.0
330.9876,,6.0
330.9916,,1.0
330.9957,,6.0
330.9997,,0.0
331.0038,,1.0
331.0078,,1.0
331.0119,,-8.0
331.0159,,-2.0
331.02,,11.0
331.024,,-5.0
331.0281,,-8.0
331.0321,,-1.0
331.0362,,-4.0
331.0402,,-1.0
331.0443,,-2.0
331.0483,,-14.0
331.0524,,-1.0
331.0564,,-1.0
331.0605,,-9.0
331.0645,,-6.0
331.0686,,-1.0
331.0726,,-10.0
331.0767,,11.0
331.0807,,-4.0
331.0848,,8.0
331.0888,,-3.0
331.0928,,-2.0
331.0969,,-3.0
331.1009,,-3.0
331.105,,9.0
331.109,,9.0
331.1131,,13.0
331.1171,,8.0
331.1212,,1.0
331.1252,,1.0
331.1293,,7.0
331.1333,,11.0
331.1374,,-6.0
331.1414,,4.0
331.1455,,3.0
331.1495,,7.0
331.1536,,-1.0
331.1576,,3.0
331.1617,,5.0
331.1657,,-6.0
331.1698,,4.0
331.1738,,3.0
331.1779,,-7.0
331.1819,,-9.0
331.186,,2.0
331.19,,2.0
331.1941,,13.0
331.1981,,-3.0
331.2022,,8.0
331.2062,,-4.0
331.2103,,1.0
331.2143,,1.0
331.2184,,0.0
331.2224,,1.0
331.2265,,5.0
331.2305,,4.0
331.2346,,-6.0
331.2386,,-6.0
331.2426,,-7.0
331.2467,,6.0
331.2507,,9.0
331.2548,,9.0
331.2588,,-5.0
331.2629,,0.0
331.2669,,0.0
331.271,,11.0
331.275,,6.0
331.2791,,1.0
331.2831,,3.0
331.2872,,3.0
331.2912,,0.0
331.2953,,-1.0
331.2993,,9.0
331.3034,,4.0
331.3074,,4.0
331.3115,,-2.0
331.3155,,14.0
331.3196,,0.0
331.3236,,0.0
331.3277,,-1.0
331.3317,,-3.0
331.3358,,-3.0
331.3398,,12.0
331.3439,,11.0
331.3479,,5.0
331.352,,-1.0
331.356,,1.0
331.3601,,5.0
331.3641,,5.0
331.3682,,12.0
331.3722,,0.0
331.3763,,5.0
331.3803,,4.0
331.3843,,0.0
331.3884,,-1.0
331.3924,,-3.0
331.3965,,-4.0
331.4005,,6.0
331.4046,,6.0
331.4086,,8.0
331.4127,,1.0
331.4167,,-1.0
331.4208,,1.0
331.4248,,-1.0
331.4289,,0.0
331.4329,,-6.0
331.437,,7.0
331.441,,7.0
331.4451,,0.0
331.4491,,-17.0
331.4532,,2.0
331.4572,,6.0
331.4613,,3.0
331.4653,,5.0
331.4669,3.79,
331.4694,,-3.0
331.4734,,4.0
331.4775,,-3.0
331.4815,,13.0
331.4856,,13.0
331.4896,,1.0
331.4937,,2.0
331.4977,,-5.0
331.5018,,-9.0
331.5058,,0.0
331.5099,,-6.0
331.5139,,-6.0
331.518,,0.0
331.522,,-3.0
331.5261,,6.0
331.5301,,2.0
331.5341,,3.0
331.5382,,2.0
331.5422,,2.0
331.5463,,6.0
331.5503,,3.0
331.5544,,3.0
331.5584,,-2.0
331.5625,,6.0
331.5665,,8.0
331.5706,,9.0
331.5746,,-4.0
331.5787,,-5.0
331.5827,,2.0
331.5868,,-5.0
331.5908,,9.0
331.5949,,8.0
331.5989,,-1.0
331.603,,-1.0
331.607,,3.0
331.6111,,0.0
331.6151,,5.0
331.6192,,13.0
331.6232,,1.0
331.6273,,3.0
331.6313,,2.0
331.6354,,1.0
331.6394,,-3.0
331.6435,,6.0
331.6475,,-2.0
331.6516,,-7.0
331.6556,,0.0
331.6597,,18.0
331.6637,,1.0
331.6678,,0.0
331.6718,,6.0
331.6759,,9.0
331.6799,,-1.0
331.6839,,4.0
331.688,,-2.0
331.692,,3.0
331.6961,,0.0
331.7001,,-5.0
331.7042,,-5.0
331.7082,,3.0
331.7123,,1.0
331.7163,,-6.0
331.7204,,0.0
331.7244,,4.0
331.7285,,6.0
331.7325,,-4.0
331.7366,,-4.0
331.7406,,1.0
331.7447,,9.0
331.7487,,-4.0
331.7528,,-4.0
331.7568,,1.0
331.7609,,3.0
331.7649,,9.0
331.769,,-2.0
331.773,,-4.0
331.7771,,-4.0
331.7811,,0.0
331.7852,,-5.0
331.7892,,-7.0
331.7933,,-13.0
331.7973,,-3.0
331.8014,,-3.0
331.8054,,0.0
331.8095,,0.0
331.8135,,8.0
331.8176,,-11.0
331.8216,,-6.0
331.8257,,2.0
331.8297,,-12.0
331.8337,,2.0
331.8378,,13.0
331.8418,,13.0
331.8459,,3.0
331.8499,,11.0
331.854,,-8.0
331.858,,4.0
331.8621,,-8.0
331.8661,,-5.0
331.8702,,-6.0
331.8742,,-4.0
331.8783,,8.0
331.8823,,0.0
331.8864,,14.0
331.8904,,-1.0
331.8945,,-3.0
331.8985,,-3.0
331.9026,,-4.0
331.9066,,9.0
331.9107,,9.0
331.9147,,6.0
331.9188,,-3.0
331.9228,,-9.0
331.9269,,-4.0
331.9309,,6.0
331.935,,12.0
331.939,,12.0
331.9431,,-5.0
331.9471,,8.0
331.9512,,6.0
331.9552,,-1.0
331.9593,,6.0
331.9633,,6.0
331.9674,,-12.0
331.9676,3.79,
331.9714,,6.0
331.9754,,-5.0
331.9795,,1.0
331.9835,,5.0
331.9876,,5.0
331.9916,,3.0
331.9957,,-3.0
331.9997,,2.0
332.0038,,3.0
332.0078,,-8.0
332.0119,,1.0
332.0159,,-6.0
332.02,,-4.0
332.024,,6.0
332.0281,,-4.0
332.0321,,8.0
332.0362,,9.0
332.0402,,6.0
332.0443,,7.0
332.0483,,-4.0
332.0524,,19.0
332.0564,,6.0
332.0605,,1.0
332.0645,,-1.0
332.0686,,0.0
332.0726,,1.0
332.0767,,2.0
332.0807,,1.0
332.0848,,-14.0
332.0888,,5.0
332.0929,,-10.0
332.0969,,4.0
332.101,,-6.0
332.105,,8.0
332.1091,,-2.0
332.1131,,-9.0
332.1172,,-3.0
332.1212,,13.0
332.1252,,3.0
332.1293,,0.0
332.1333,,-8.0
332.1374,,-4.0
332.1414,,-2.0
332.1455,,-3.0
332.1495,,-1.0
332.1536,,8.0
332.1576,,4.0
332.1617,,4.0
332.1657,,11.0
332.1698,,3.0
332.1738,,16.0
332.1779,,-3.0
332.1819,,4.0
332.186,,6.0
332.19,,6.0
332.1941,,3.0
332.1981,,6.0
332.2022,,2.0
332.2062,,17.0
332.2103,,1.0
332.2143,,-3.0
332.2184,,-6.0
332.2224,,7.0
332.2265,,-1.0
332.2305,,0.0
332.2346,,-4.0
332.2386,,0.0
332.2427,,-2.0
332.2467,,6.0
332.2508,,-8.0
332.2548,,5.0
332.2589,,-8.0
332.2629,,-4.0
332.267,,2.0
332.271,,-4.0
332.275,,14.0
332.2791,,1.0
332.2831,,6.0
332.2872,,-2.0
332.2912,,-2.0
332.2953,,-2.0
332.2993,,-11.0
332.3034,,2.0
332.3074,,9.0
332.3115,,0.0
332.3155,,0.0
332.3196,,11.0
332.3236,,8.0
332.3277,,0.0
332.3317,,-3.0
332.3358,,-3.0
332.3398,,6.0
332.3439,,-1.0
332.3479,,-3.0
332.352,,-2.0
332.356,,1.0
332.3601,,7.0
332.3641,,7.0
332.3682,,0.0
332.3722,,-2.0
332.3763,,-3.0
332.3803,,0.0
332.3844,,-3.0
332.3884,,-1.0
332.3925,,-10.0
332.3965,,0.0
332.4006,,4.0
332.4046,,4.0
332.4087,,-4.0
332.4127,,0.0
332.4168,,-1.0
332.4208,,6.0
332.4248,,-3.0
332.4289,,2.0
332.4329,,4.0
332.437,,-3.0
332.441,,3.0
332.4451,,-4.0
332.4491,,3.0
332.4532,,-3.0
332.4572,,0.0
332.4613,,8.0
332.4653,,-4.0
332.4683,3.79,
332.4694,,6.0
332.4734,,1.0
332.4775,,3.0
332.4815,,-3.0
332.4856,,4.0
332.4896,,0.0
332.4937,,-1.0
332.4977,,-12.0
332.5018,,-8.0
332.5058,,-3.0
332.5099,,0.0
332.5139,,-1.0
332.518,,-3.0
332.522,,-6.0
332.5261,,-6.0
332.5301,,1.0
332.5342,,4.0
332.5382,,1.0
332.5423,,-3.0
332.5463,,-2.0
332.5504,,-2.0
332.5544,,0.0
332.5585,,3.0
332.5625,,4.0
332.5665,,6.0
332.5706,,6.0
332.5746,,-1.0
332.5787,,-4.0
332.5827,,1.0
332.5868,,1.0
332.5908,,0.0
332.5949,,7.0
332.5989,,4.0
332.603,,4.0
332.607,,1.0
332.6111,,3.0
332.6151,,3.0
332.6192,,8.0
332.6232,,-3.0
332.6273,,-8.0
332.6313,,-13.0
332.6354,,3.0
332.6394,,3.0
332.6435,,1.0
332.6475,,-5.0
332.6516,,-1.0
332.6556,,-5.0
332.6597,,4.0
332.6637,,2.0
332.6678,,-6.0
332.6718,,7.0
332.6759,,0.0
332.6799,,-3.0
332.684,,0.0
332.688,,10.0
332.6921,,4.0
332.6961,,0.0
332.7002,,-8.0
332.7042,,1.0
332.7083,,4.0
332.7123,,-1.0
332.7163,,1.0
332.7204,,-9.0
332.7244,,5.0
332.7285,,3.0
332.7325,,0.0
332.7366,,7.0
332.7406,,-1.0
332.7447,,0.0
332.7487,,3.0
332.7528,,0.0
332.7568,,6.0
332.7609,,8.0
332.7649,,-1.0
332.769,,0.0
332.773,,-1.0
332.7771,,-1.0
332.7811,,0.0
332.7852,,7.0
332.7892,,-9.0
332.7933,,-9.0
332.7973,,0.0
332.8014,,9.0
332.8054,,3.0
332.8095,,13.0
332.8135,,-11.0
332.8176,,1.0
332.8216,,-4.0
332.8257,,-3.0
332.8297,,6.0
332.8338,,11.0
332.8378,,1.0
332.8419,,-2.0
332.8459,,1.0
332.85,,-6.0
332.854,,1.0
332.8581,,1.0
332.8621,,-4.0
332.8661,,6.0
332.8702,,-3.0
332.8742,,1.0
332.8783,,-4.0
332.8823,,-6.0
332.8864,,-6.0
332.8904,,4.0
332.8945,,0.0
332.8985,,2.0
332.9026,,9.0
332.9066,,9.0
332.9107,,-10.0
332.9147,,0.0
332.9188,,4.0
332.9228,,3.0
332.9269,,-1.0
332.9309,,0.0
332.935,,1.0
332.939,,3.0
332.9431,,3.0
332.9471,,4.0
332.9512,,-4.0
332.9552,,7.0
332.9593,,-4.0
332.9633,,9.0
332.9674,,-4.0
332.969,3.79,
332.9714,,-2.0
332.9755,,-8.0
332.9795,,1.0
332.9836,,-2.0
332.9876,,11.0
332.9917,,0.0
332.9957,,4.0
332.9998,,3.0
333.0038,,-3.0
333.0079,,-6.0
333.0119,,8.0
333.0159,,9.0
333.02,,0.0
333.024,,-4.0
333.0281,,8.0
333.0321,,0.0
333.0362,,-6.0
333.0402,,6.0
333.0443,,-2.0
333.0483,,8.0
333.0524,,8.0
333.0564,,-4.0
333.0605,,-3.0
333.0645,,-3.0
333.0686,,-4.0
333.0726,,0.0
333.0767,,-9.0
333.0807,,1.0
333.0848,,5.0
333.0888,,5.0
333.0929,,6.0
333.0969,,4.0
333.101,,-2.0
333.105,,4.0
333.1091,,-6.0
333.1131,,-2.0
333.1172,,-4.0
333.1212,,3.0
333.1253,,-8.0
333.1293,,-4.0
333.1334,,-1.0
333.1374,,-1.0
333.1415,,-5.0
333.1455,,-4.0
333.1496,,8.0
333.1536,,-1.0
333.1576,,3.0
333.1617,,-1.0
333.1657,,8.0
333.1698,,8.0
333.1738,,-4.0
333.1779,,3.0
333.1819,,3.0
333.186,,0.0
333.19,,1.0
333.1941,,5.0
333.1981,,9.0
333.2022,,0.0
333.2062,,16.0
333.2103,,4.0
333.2143,,6.0
333.2184,,3.0
333.2224,,3.0
333.2265,,4.0
333.2305,,-5.0
333.2346,,-1.0
333.2386,,-3.0
333.2427,,-2.0
333.2467,,-1.0
333.2508,,0.0
333.2548,,0.0
333.2589,,4.0
333.2629,,1.0
333.267,,8.0
333.271,,-3.0
333.2751,,9.0
333.2791,,1.0
333.2832,,6.0
333.2872,,-2.0
333.2913,,-2.0
333.2953,,1.0
333.2994,,-3.0
333.3034,,-6.0
333.3074,,9.0
333.3115,,3.0
333.3155,,13.0
333.3196,,3.0
333.3236,,3.0
333.3277,,-3.0
333.3317,,1.0
333.3358,,0.0
333.3398,,3.0
333.3439,,-1.0
333.3479,,-1.0
333.352,,-4.0
333.356,,1.0
333.3601,,2.0
333.3641,,4.0
333.3682,,14.0
333.3722,,-3.0
333.3763,,-7.0
333.3803,,-1.0
333.3844,,1.0
333.3884,,5.0
333.3925,,-11.0
333.3965,,3.0
333.4006,,1.0
333.4046,,-4.0
333.4087,,-3.0
333.4127,,4.0
333.4168,,-2.0
333.4208,,-8.0
333.4249,,0.0
333.4289,,4.0
333.433,,0.0
333.437,,8.0
333.4411,,-14.0
333.4451,,1.0
333.4492,,6.0
333.4532,,-4.0
333.4572,,5.0
333.4613,,-3.0
333.4653,,6.0
333.4694,,-1.0
333.4697,3.79,
333.4734,,-2.0
333.4775,,2.0
333.4815,,1.0
333.4856,,-1.0
333.4896,,-9.0
333.4937,,5.0
333.4977,,-7.0
333.5018,,6.0
333.5058,,11.0
333.5099,,10.0
333.5139,,10.0
333.518,,-9.0
333.522,,8.0
333.5261,,-3.0
333.5301,,1.0
333.5342,,13.0
333.5382,,6.0
333.5423,,5.0
333.5463,,11.0
333.5504,,1.0
333.5544,,6.0
333.5585,,-10.0
333.5625,,-13.0
333.5666,,1.0
333.5706,,0.0
333.5747,,4.0
333.5787,,0.0
333.5828,,0.0
333.5868,,0.0
333.5909,,3.0
333.5949,,9.0
333.599,,-1.0
333.603,,9.0
333.607,,2.0
333.6111,,0.0
333.6151,,1.0
333.6192,,0.0
333.6232,,4.0
333.6273,,-4.0
333.6313,,2.0
333.6354,,1.0
333.6394,,7.0
333.6435,,14.0
333.6475,,-3.0
333.6516,,8.0
333.6556,,9.0
333.6597,,-8.0
333.6637,,6.0
333.6678,,1.0
333.6718,,0.0
333.6759,,8.0
333.6799,,-4.0
333.684,,-4.0
333.688,,2.0
333.6921,,8.0
333.6961,,6.0
333.7002,,6.0
333.7042,,3.0
333.7083,,-6.0
333.7123,,4.0
333.7164,,0.0
333.7204,,0.0
333.7245,,11.0
333.7285,,10.0
333.7326,,0.0
333.7366,,0.0
333.7407,,5.0
333.7447,,-2.0
333.7487,,9.0
333.7528,,9.0
333.7568,,16.0
333.7609,,4.0
333.7649,,8.0
333.769,,-1.0
333.773,,1.0
333.7771,,2.0
333.7811,,-1.0
333.7852,,4.0
333.7892,,4.0
333.7933,,9.0
333.7973,,2.0
333.8014,,4.0
333.8054,,1.0
333.8095,,7.0
333.8135,,3.0
333.8176,,8.0
333.8216,,-4.0
333.8257,,-3.0
333.8297,,1.0
333.8338,,-1.0
333.8378,,2.0
333.8419,,5.0
333.8459,,8.0
333.85,,4.0
333.854,,1.0
333.8581,,9.0
333.8621,,-1.0
333.8662,,3.0
333.8702,,6.0
333.8743,,-2.0
333.8783,,-3.0
333.8824,,-1.0
333.8864,,0.0
333.8905,,-1.0
333.8945,,5.0
333.8985,,0.0
333.9026,,-4.0
333.9066,,4.0
333.9107,,9.0
333.9147,,1.0
333.9188,,-1.0
333.9228,,-3.0
333.9269,,3.0
333.9309,,-12.0
333.935,,-6.0
333.939,,10.0
333.9431,,10.0
333.9471,,3.0
333.9512,,0.0
333.9552,,4.0
333.9593,,-2.0
333.9633,,3.0
333.9674,,1.0
333.9704,3.79,
333.9714,,-3.0
333.9755,,3.0
333.9795,,-4.0
333.9836,,9.0
333.9876,,-3.0
333.9917,,1.0
333.9957,,4.0
333.9998,,-1.0
334.0038,,-3.0
334.0079,,6.0
334.0119,,8.0
334.016,,1.0
334.02,,1.0
334.0241,,0.0
334.0281,,-10.0
334.0322,,8.0
334.0362,,8.0
334.0403,,0.0
334.0443,,4.0
334.0483,,-10.0
334.0524,,2.0
334.0564,,1.0
334.0605,,-10.0
334.0645,,4.0
334.0686,,-7.0
334.0726,,3.0
334.0767,,1.0
334.0807,,7.0
334.0848,,-2.0
334.0888,,0.0
334.0929,,-4.0
334.0969,,1.0
334.101,,0.0
334.105,,2.0
334.1091,,13.0
334.1131,,-4.0
334.1172,,1.0
334.1212,,-1.0
334.1253,,-4.0
334.1293,,12.0
334.1334,,4.0
334.1374,,0.0
334.1415,,12.0
334.1455,,0.0
334.1496,,-7.0
334.1536,,0.0
334.1577,,0.0
334.1617,,-4.0
334.1658,,1.0
334.1698,,-5.0
334.1739,,-2.0
334.1779,,4.0
334.182,,0.0
334.186,,7.0
334.1901,,12.0
334.1941,,4.0
334.1981,,-3.0
334.2022,,-1.0
334.2062,,4.0
334.2103,,0.0
334.2143,,-1.0
334.2184,,9.0
334.2224,,1.0
334.2265,,0.0
334.2305,,-1.0
334.2346,,9.0
334.2386,,-1.0
334.2427,,1.0
334.2467,,1.0
334.2508,,-4.0
334.2548,,-4.0
334.2589,,13.0
334.2629,,7.0
334.267,,6.0
334.271,,7.0
334.2751,,1.0
334.2791,,1.0
334.2832,,0.0
334.2872,,0.0
334.2913,,-5.0
334.2953,,4.0
334.2994,,3.0
334.3034,,1.0
334.3075,,4.0
334.3115,,4.0
334.3156,,-4.0
334.3196,,-4.0
334.3237,,-4.0
334.3277,,8.0
334.3318,,-5.0
334.3358,,11.0
334.3398,,-2.0
334.3439,,3.0
334.3479,,-3.0
334.352,,-6.0
334.356,,11.0
334.3601,,0.0
334.3641,,5.0
334.3682,,1.0
334.3722,,6.0
334.3763,,-3.0
334.3803,,-5.0
334.3844,,8.0
334.3884,,3.0
334.3925,,0.0
334.3965,,0.0
334.4006,,10.0
334.4046,,10.0
334.4087,,8.0
334.4127,,10.0
334.4168,,7.0
334.4208,,-9.0
334.4249,,-5.0
334.4289,,1.0
334.433,,-3.0
334.437,,4.0
334.4411,,2.0
334.4451,,2.0
334.4492,,-1.0
334.4532,,11.0
334.4573,,5.0
334.4613,,5.0
334.4654,,-4.0
334.4694,,-3.0
334.4711,3.79,
334.4735,,6.0
334.4775,,5.0
334.4816,,5.0
334.4856,,9.0
334.4896,,3.0
334.4937,,12.0
334.4977,,1.0
334.5018,,0.0
334.5058,,-1.0
334.5099,,-1.0
334.5139,,-3.0
334.518,,-5.0
334.522,,6.0
334.5261,,0.0
334.5301,,-1.0
334.5342,,8.0
334.5382,,-8.0
334.5423,,-11.0
334.5463,,5.0
334.5504,,1.0
334.5544,,-2.0
334.5585,,3.0
334.5625,,-1.0
334.5666,,-3.0
334.5706,,4.0
334.5747,,1.0
334.5787,,1.0
334.5828,,-3.0
334.5868,,10.0
334.5909,,1.0
334.5949,,-4.0
334.599,,0.0
334.603,,3.0
334.6071,,8.0
334.6111,,3.0
334.6152,,-6.0
334.6192,,4.0
334.6233,,-11.0
334.6273,,-8.0
334.6314,,4.0
334.6354,,2.0
334.6394,,4.0
334.6435,,-4.0
334.6475,,-4.0
334.6516,,9.0
334.6556,,-3.0
334.6597,,-4.0
334.6637,,-3.0
334.6678,,-6.0
334.6718,,6.0
334.6759,,-3.0
334.6799,,4.0
334.684,,9.0
334.688,,4.0
334.6921,,0.0
334.6961,,1.0
334.7002,,-3.0
334.7042,,6.0
334.7083,,-8.0
334.7123,,1.0
334.7164,,-5.0
334.7204,,4.0
334.7245,,0.0
334.7285,,4.0
334.7326,,8.0
334.7366,,4.0
334.7407,,-1.0
334.7447,,6.0
334.7488,,3.0
334.7528,,9.0
334.7569,,10.0
334.7609,,-3.0
334.765,,6.0
334.769,,-3.0
334.7731,,11.0
334.7771,,-2.0
334.7811,,-9.0
334.7852,,-1.0
334.7892,,0.0
334.7933,,0.0
334.7973,,-2.0
334.8014,,-1.0
334.8054,,1.0
334.8095,,3.0
334.8135,,5.0
334.8176,,9.0
334.8216,,-4.0
334.8257,,0.0
334.8297,,3.0
334.8338,,2.0
334.8378,,1.0
334.8419,,9.0
334.8459,,7.0
334.85,,13.0
334.854,,-2.0
334.8581,,0.0
334.8621,,0.0
334.8662,,-3.0
334.8702,,-13.0
334.8743,,-1.0
334.8783,,-1.0
334.8824,,-1.0
334.8864,,0.0
334.8905,,1.0
334.8945,,0.0
334.8986,,6.0
334.9026,,-1.0
334.9067,,3.0
334.9107,,-4.0
334.9148,,-2.0
334.9188,,-3.0
334.9229,,4.0
334.9269,,-6.0
334.9309,,0.0
334.935,,-3.0
334.939,,-1.0
334.9431,,-3.0
334.9471,,-6.0
334.9512,,-4.0
334.9552,,-3.0
334.9593,,4.0
334.9633,,0.0
334.9674,,2.0
334.9714,,3.0
334.9718,3.79,
334.9755,,6.0
334.9795,,4.0
334.9836,,0.0
334.9876,,-4.0
334.9917,,1.0
334.9957,,-2.0
334.9998,,7.0
335.0038,,1.0
335.0079,,-5.0
335.0119,,-1.0
335.016,,3.0
335.02,,-1.0
335.0241,,0.0
335.0281,,2.0
335.0322,,-11.0
335.0362,,-1.0
335.0403,,4.0
335.0443,,-1.0
335.0484,,-1.0
335.0524,,9.0
335.0565,,0.0
335.0605,,2.0
335.0646,,1.0
335.0686,,13.0
335.0727,,-1.0
335.0767,,2.0
335.0807,,0.0
335.0848,,-5.0
335.0888,,-5.0
335.0929,,0.0
335.0969,,8.0
335.101,,-14.0
335.105,,0.0
335.1091,,4.0
335.1131,,4.0
335.1172,,10.0
335.1212,,-4.0
335.1253,,3.0
335.1293,,-3.0
335.1334,,8.0
335.1374,,8.0
335.1415,,-13.0
335.1455,,3.0
335.1496,,7.0
335.1536,,-6.0
335.1577,,6.0
335.1617,,-4.0
335.1658,,3.0
335.1698,,3.0
335.1739,,-3.0
335.1779,,0.0
335.182,,15.0
335.186,,9.0
335.1901,,9.0
335.1941,,5.0
335.1982,,11.0
335.2022,,-4.0
335.2063,,2.0
335.2103,,5.0
335.2144,,0.0
335.2184,,-3.0
335.2225,,-3.0
335.2265,,4.0
335.2305,,-3.0
335.2346,,1.0
335.2386,,11.0
335.2427,,6.0
335.2467,,6.0
335.2508,,11.0
335.2548,,-1.0
335.2589,,-3.0
335.2629,,8.0
335.267,,-3.0
335.271,,6.0
335.2751,,-1.0
335.2791,,6.0
335.2832,,-4.0
335.2872,,-3.0
335.2913,,-3.0
335.2953,,-7.0
335.2994,,-6.0
335.3034,,-6.0
335.3075,,17.0
335.3115,,4.0
335.3156,,-6.0
335.3196,,7.0
335.3237,,7.0
335.3277,,-8.0
335.3318,,0.0
335.3358,,1.0
335.3399,,12.0
335.3439,,7.0
335.348,,4.0
335.352,,13.0
335.3561,,2.0
335.3601,,-2.0
335.3642,,-2.0
335.3682,,-4.0
335.3722,,6.0
335.3763,,1.0
335.3803,,-3.0
335.3844,,2.0
335.3884,,0.0
335.3925,,9.0
335.3965,,1.0
335.4006,,5.0
335.4046,,-3.0
335.4087,,1.0
335.4127,,-1.0
335.4168,,3.0
335.4208,,0.0
335.4249,,-11.0
335.4289,,1.0
335.433,,6.0
335.437,,-9.0
335.4411,,-7.0
335.4451,,0.0
335.4492,,-2.0
335.4532,,-4.0
335.4573,,-1.0
335.4613,,5.0
335.4654,,4.0
335.4694,,1.0
335.4725,3.79,
335.4735,,4.0
335.4775,,0.0
335.4816,,0.0
335.4856,,0.0
335.4897,,-8.0
335.4937,,9.0
335.4978,,-3.0
335.5018,,7.0
335.5059,,-4.0
335.5099,,-3.0
335.514,,4.0
335.518,,10.0
335.522,,8.0
335.5261,,-5.0
335.5301,,17.0
335.5342,,2.0
335.5382,,5.0
335.5423,,-4.0
335.5463,,7.0
335.5504,,-1.0
335.5544,,0.0
335.5585,,9.0
335.5625,,11.0
