time,ACCU_VOLTAGE___min,SHUNT___current,SHUNT___current_counter
3.316,3.92,-3.36,0.0
3.32,3.92,-4.4,0.0
3.324,3.92,2.14,0.0
3.328,3.92,2.92,0.0
3.332,3.92,-0.02,0.0
3.336,3.92,-3.28,0.0
3.34,3.92,-4.5,0.0
3.344,3.92,-1.0,0.0
3.348,3.92,-0.22,0.0
3.352,3.92,0.56,0.0
3.356,3.92,-1.8,0.0
3.36,3.92,5.2,0.0
3.364,3.92,3.08,0.0
3.368,3.92,6.56,0.0
3.372,3.92,-0.16,0.0
3.376,3.92,4.64,0.0
3.38,3.92,1.4,0.0
3.384,3.92,-4.0,0.0
3.388,3.92,-4.0,0.0
3.392,3.92,-3.72,0.0
3.396,3.92,2.98,0.0
3.4,3.92,2.0,0.0
3.404,3.92,7.88,0.0
3.408,3.92,0.32,0.0
3.412,3.92,-3.76,0.0
3.416,3.92,4.28,0.0
3.42,3.92,0.5,0.0
3.424,3.92,1.76,0.0
3.428,3.92,0.28,0.0
3.432,3.92,-5.88,0.0
3.436,3.92,-1.26,0.0
3.44,3.92,3.2,0.0
3.444,3.92,-4.58,0.0
3.448,3.92,3.64,0.0
3.452,3.92,-1.88,0.0
3.456,3.92,4.36,0.0
3.46,3.92,2.4,0.0
3.464,3.92,-2.04,0.0
3.468,3.92,-1.02,0.0
3.472,3.92,-3.84,0.0
3.476,3.92,-2.28,0.0
3.48,3.92,4.8,0.0
3.484,3.92,8.0,0.0
3.488,3.92,2.4,0.0
3.492,3.92,0.7,0.0
3.496,3.92,2.48,0.0
3.5,3.92,0.0,0.0
3.504,3.92,1.84,0.0
3.508,3.92,6.0,0.0
3.512,3.92,3.36,0.0
3.516,3.92,0.0,0.0
3.52,3.92,-1.6,0.0
3.524,3.92,-0.58,0.0
3.528,3.92,4.64,0.0
3.532,3.92,4.0,0.0
3.536,3.92,3.68,0.0
3.54,3.92,2.7,0.0
3.544,3.92,-1.08,0.0
3.548,3.92,-6.14,0.0
3.552,3.92,2.0,0.0
3.556,3.92,2.0,0.0
3.56,3.92,3.0,0.0
3.564,3.92,7.0,0.0
3.568,3.92,5.88,0.0
3.572,3.92,0.14,0.0
3.576,3.92,1.48,0.0
3.58,3.92,4.9,0.0
3.584,3.92,4.0,0.0
3.588,3.92,4.0,0.0
3.592,3.92,3.88,0.0
3.596,3.92,1.02,0.0
3.6,3.92,2.0,0.0
3.604,3.92,5.92,0.0
3.608,3.92,-2.64,0.0
3.612,3.92,4.52,0.0
3.616,3.92,0.4,0.0
3.62,3.92,7.2,0.0
3.624,3.92,6.24,0.0
3.628,3.92,2.56,0.0
3.632,3.92,2.0,0.0
3.636,3.92,0.36,0.0
3.64,3.92,-1.6,0.0
3.644,3.92,-1.22,0.0
3.648,3.92,2.04,0.0
3.652,3.92,8.92,0.0
3.656,3.92,5.96,0.0
3.66,3.92,0.5,0.0
3.664,3.92,-1.0,0.0
3.668,3.92,2.3,0.0
3.672,3.92,2.08,0.0
3.676,3.92,-4.58,0.0
3.68,3.92,1.6,0.0
3.684,3.92,0.46,0.0
3.688,3.92,-2.2,0.0
3.692,3.92,2.7,0.0
3.696,3.92,4.48,0.0
3.7,3.92,5.5,0.0
3.704,3.92,6.52,0.0
3.708,3.92,4.16,0.0
3.712,3.92,1.56,0.0
3.716,3.92,-0.26,0.0
3.72,3.92,-1.2,0.0
3.724,3.92,-1.52,0.0
3.728,3.92,-2.92,0.0
3.732,3.92,2.06,0.0
3.736,3.92,5.44,0.0
3.74,3.92,2.4,0.0
3.744,3.92,5.2,0.0
3.748,3.92,-0.96,0.0
3.752,3.92,2.48,0.0
3.756,3.92,3.12,0.0
3.76,3.92,1.0,0.0
3.764,3.92,4.82,0.0
3.768,3.92,3.68,0.0
3.772,3.92,2.0,0.0
3.776,3.92,2.24,0.0
3.78,3.92,3.6,0.0
3.784,3.92,-0.16,0.0
3.788,3.92,-2.0,0.0
3.792,3.92,-1.8,0.0
3.796,3.92,3.0,0.0
3.8,3.92,3.0,0.0
3.804,3.92,10.84,0.0
3.808,3.92,2.36,0.0
3.812,3.92,0.12,0.0
3.816,3.92,-8.28,0.0
3.82,3.92,4.5,0.0
3.824,3.92,-5.44,0.0
3.828,3.92,-2.7,0.0
3.832,3.92,-5.36,0.0
3.836,3.92,3.84,0.0
3.84,3.92,-2.8,0.0
3.844,3.92,0.46,0.0
3.848,3.92,2.0,0.0
3.852,3.92,-0.22,0.0
3.856,3.92,-1.72,0.0
3.86,3.92,0.8,0.0
3.864,3.92,-0.04,0.0
3.868,3.92,2.96,0.0
3.872,3.92,3.72,0.0
3.876,3.92,1.14,0.0
3.88,3.92,-3.0,0.0
3.884,3.92,0.8,0.0
3.888,3.92,2.76,0.0
3.892,3.92,5.32,0.0
3.896,3.92,4.32,0.0
3.9,3.92,-0.5,0.0
3.904,3.92,-1.0,0.0
3.908,3.92,2.22,0.0
3.912,3.92,1.6,0.0
3.916,3.92,1.46,0.0
3.92,3.92,8.6,0.0
3.924,3.92,9.14,0.0
3.928,3.92,7.04,0.0
3.932,3.92,2.04,0.0
3.936,3.92,4.4,0.0
3.94,3.92,-0.2,0.0
3.944,3.92,-2.16,0.0
3.948,3.92,2.6,0.0
3.952,3.92,4.72,0.0
3.956,3.92,-9.58,0.0
3.96,3.92,-0.8,0.0
3.964,3.92,2.16,0.0
3.968,3.92,10.4,0.0
3.972,3.92,2.0,0.0
3.976,3.92,2.6,0.0
3.98,3.92,6.5,0.0
3.984,3.92,1.84,0.0
3.988,3.92,0.0,0.0
3.992,3.92,-0.08,0.0
3.996,3.92,-2.04,0.0
4.0,3.92,-4.0,0.0
4.004,3.92,4.82,0.0
4.008,3.92,3.08,0.0
4.012,3.92,3.94,0.0
4.016,3.92,-5.2,0.0
4.02,3.92,-5.1,0.0
4.024,3.92,-4.12,0.0
4.028,3.92,-4.0,0.0
4.032,3.92,-3.16,0.0
4.036,3.92,-3.0,0.0
4.04,3.92,6.6,0.0
4.044,3.92,1.98,0.0
4.048,3.92,3.8,0.0
4.052,3.92,7.22,0.0
4.056,3.92,2.96,0.0
4.06,3.92,1.7,0.0
4.064,3.92,-0.72,0.0
4.068,3.92,-0.68,0.0
4.072,3.92,5.12,0.0
4.076,3.92,-3.16,0.0
4.08,3.92,-0.4,0.0
4.084,3.92,4.84,0.0
4.088,3.92,4.56,0.0
4.092,3.92,10.4,0.0
4.096,3.92,6.16,0.0
4.1,3.92,-4.3520743e-13,0.0
4.104,3.92,0.56,0.0
4.108,3.92,-0.54,0.0
4.112,3.92,0.88,0.0
4.116,3.92,2.0,0.0
4.12,3.92,4.8,0.0
4.124,3.92,5.2,0.0
4.128,3.92,2.6,0.0
4.132,3.92,6.62,0.0
4.136,3.92,4.24,0.0
4.14,3.92,4.8,0.0
4.144,3.92,-1.92,0.0
4.148,3.92,0.28,0.0
4.152,3.92,-9.28,0.0
4.156,3.92,9.36,0.0
4.16,3.92,-0.2,0.0
4.164,3.92,-1.18,0.0
4.168,3.92,-1.68,0.0
4.172,3.92,0.0,0.0
4.176,3.92,0.12,0.0
4.18,3.92,0.8,0.0
4.184,3.92,-0.68,0.0
4.188,3.92,3.0,0.0
4.192,3.92,2.84,0.0
4.196,3.92,-0.98,0.0
4.2,3.92,0.0,0.0
4.204,3.92,3.92,0.0
4.208,3.92,9.76,0.0
4.212,3.92,-1.28,0.0
4.216,3.92,1.68,0.0
4.22,3.92,0.2,0.0
4.224,3.92,6.16,0.0
4.228,3.92,1.84,0.0
4.232,3.92,0.16,0.0
4.236,3.92,1.64,0.0
4.24,3.92,2.0,0.0
4.244,3.92,-0.34,0.0
4.248,3.92,-0.24,0.0
4.252,3.92,1.48,0.0
4.256,3.92,2.0,0.0
4.26,3.92,4.1,0.0
4.264,3.92,5.0,0.0
4.268,3.92,1.7,0.0
4.272,3.92,1.28,0.0
4.276,3.92,0.14,0.0
4.28,3.92,-3.4,0.0
4.284,3.92,0.8,0.0
4.288,3.92,1.08,0.0
4.292,3.92,2.86,0.0
4.296,3.92,0.24,0.0
4.3,3.92,-4.0,0.0
4.304,3.92,-0.08,0.0
4.308,3.92,1.54,0.0
4.312,3.92,4.08,0.0
4.316,3.92,5.06,0.0
4.32,3.92,2.6,0.0
4.324,3.92,3.86,0.0
4.328,3.92,1.64,0.0
4.332,3.92,2.36,0.0
4.336,3.92,3.08,0.0
4.34,3.92,-1.0,0.0
4.344,3.92,0.4,0.0
4.348,3.92,4.0,0.0
4.352,3.92,2.8,0.0
4.356,3.92,-1.66,0.0
4.36,3.92,-2.8,0.0
4.364,3.92,2.0,0.0
4.368,3.92,1.2,0.0
4.372,3.92,-2.44,0.0
4.376,3.92,0.76,0.0
4.38,3.92,-2.1,0.0
4.384,3.92,-10.72,0.0
4.388,3.92,3.22,0.0
4.392,3.92,-8.96,0.0
4.396,3.92,-7.68,0.0
4.4,3.92,8.0,0.0
4.404,3.92,6.04,0.0
4.408,3.92,2.16,0.0
4.412,3.92,7.64,0.0
4.416,3.92,-3.04,0.0
4.42,3.92,1.4,0.0
4.424,3.92,-0.64,0.0
4.428,3.92,6.74,0.0
4.432,3.92,7.16,0.0
4.436,3.92,7.82,0.0
4.44,3.92,-2.4,0.0
4.444,3.92,-1.88,0.0
4.448,3.92,-1.0,0.0
4.452,3.92,4.92,0.0
4.456,3.92,-1.64,0.0
4.46,3.92,-7.8,0.0
4.464,3.92,-2.2,0.0
4.468,3.92,-0.98,0.0
4.472,3.92,4.4,0.0
4.476,3.92,8.0,0.0
4.48,3.92,8.0,0.0
4.484,3.92,6.26,0.0
4.488,3.92,1.64,0.0
4.492,3.92,3.86,0.0
4.496,3.92,-1.36,0.0
4.5,3.92,-6.0,0.0
4.504,3.92,-0.56,0.0
4.508,3.92,1.92,0.0
4.512,3.92,2.12,0.0
4.516,3.92,3.1,0.0
4.52,3.92,2.0,0.0
4.524,3.92,-2.1,0.0
4.528,3.92,-1.16,0.0
4.532,3.92,-1.6,0.0
4.536,3.92,3.4,0.0
4.54,3.92,0.0,0.0
4.544,3.92,0.0,0.0
4.548,3.92,0.0,0.0
4.552,3.92,-1.68,0.0
4.556,3.92,-7.44,0.0
4.56,3.92,-7.0,0.0
4.564,3.92,2.62,0.0
4.568,3.92,8.72,0.0
4.572,3.92,0.88,0.0
4.576,3.92,-4.68,0.0
4.58,3.92,4.4,0.0
4.584,3.92,-0.44,0.0
4.588,3.92,6.0,0.0
4.592,3.92,5.84,0.0
4.596,3.92,2.04,0.0
4.6,3.92,4.0,0.0
4.604,3.92,5.96,0.0
4.608,3.92,0.24,0.0
4.612,3.92,8.46,0.0
4.616,3.92,-1.12,0.0
4.62,3.92,-0.2,0.0
4.624,3.92,-2.64,0.0
4.628,3.92,2.16,0.0
4.632,3.92,2.16,0.0
4.636,3.92,0.36,0.0
4.64,3.92,-0.8,0.0
4.644,3.92,3.68,0.0
4.648,3.92,0.44,0.0
4.652,3.92,-7.66,0.0
4.656,3.92,1.52,0.0
4.66,3.92,7.4,0.0
4.664,3.92,12.76,0.0
4.668,3.92,4.44,0.0
4.672,3.92,-0.36,0.0
4.676,3.92,-2.48,0.0
4.68,3.92,-5.2,0.0
4.684,3.92,-2.52,0.0
4.688,3.92,5.04,0.0
4.692,3.92,-0.18,0.0
4.696,3.92,-8.52,0.0
4.7,3.92,-8.0,0.0
4.704,3.92,0.68,0.0
4.708,3.92,10.84,0.0
4.712,3.92,10.36,0.0
4.716,3.92,5.74,0.0
4.72,3.92,7.2,0.0
4.724,3.92,10.1,0.0
4.728,3.92,5.2,0.0
4.732,3.92,0.64,0.0
4.736,3.92,0.56,0.0
4.74,3.92,4.2,0.0
4.744,3.92,-0.84,0.0
4.748,3.92,-3.0,0.0
4.752,3.92,-2.52,0.0
4.756,3.92,0.1,0.0
4.76,3.92,4.4,0.0
4.764,3.92,5.46,0.0
4.768,3.92,3.0,0.0
4.772,3.92,2.02,0.0
4.776,3.92,-2.92,0.0
4.78,3.92,3.6,0.0
4.784,3.92,-7.56,0.0
4.788,3.92,8.46,0.0
4.792,3.92,0.0,0.0
4.796,3.92,-0.02,0.0
4.8,3.92,-1.0,0.0
4.804,3.92,5.86,0.0
4.808,3.92,-4.56,0.0
4.812,3.92,-1.24,0.0
4.816,3.92,-1.0,0.0
4.82,3.92,2.6,0.0
4.824,3.92,3.88,0.0
4.828,3.92,2.28,0.0
4.832,3.92,-0.52,0.0
4.836,3.92,6.38,0.0
4.84,3.92,-1.6,0.0
4.844,3.92,-0.1,0.0
4.848,3.92,4.8,0.0
4.852,3.92,8.22,0.0
4.856,3.92,4.68,0.0
4.86,3.92,-2.6,0.0
4.864,3.92,-2.96,0.0
4.868,3.92,8.56,0.0
4.872,3.92,6.32,0.0
4.876,3.92,4.48,0.0
4.88,3.92,1.8,0.0
4.884,3.92,0.74,0.0
4.888,3.92,1.44,0.0
4.892,3.92,1.54,0.0
4.896,3.92,-2.68,0.0
4.9,3.92,-2.0,0.0
4.904,3.92,1.56,0.0
4.908,3.92,-0.92,0.0
4.912,3.92,-1.12,0.0
4.916,3.92,2.52,0.0
4.92,3.92,6.8,0.0
4.924,3.92,8.0,0.0
4.928,3.92,6.56,0.0
4.932,3.92,4.0,0.0
4.936,3.92,0.48,0.0
4.94,3.92,-7.6,0.0
4.944,3.92,-6.2,0.0
4.948,3.92,0.48,0.0
4.952,3.92,-1.0,0.0
4.956,3.92,0.32,0.0
4.96,3.92,4.8,0.0
4.964,3.92,2.2,0.0
4.968,3.92,-5.04,0.0
4.972,3.92,0.7,0.0
4.976,3.92,4.4,0.0
4.98,3.92,0.0,0.0
4.984,3.92,0.4,0.0
4.988,3.92,4.1,0.0
4.992,3.92,-9.28,0.0
4.996,3.92,7.86,0.0
5.0,3.92,1.0,0.0
5.004,3.92,1.98,0.0
5.008,3.92,0.08,0.0
5.012,3.92,2.82,0.0
5.016,3.92,-3.44,0.0
5.02,3.92,1.4,0.0
5.024,3.92,-0.64,0.0
5.028,3.92,0.72,0.0
5.032,3.92,6.88,0.0
5.036,3.92,0.62,0.0
5.04,3.92,6.2,0.0
5.044,3.92,0.2,0.0
5.048,3.92,-0.48,0.0
5.052,3.92,-3.7,0.0
5.056,3.92,5.08,0.0
5.06,3.92,6.9,0.0
5.064,3.92,1.24,0.0
5.068,3.92,-10.24,0.0
5.072,3.92,-5.4,0.0
5.076,3.92,1.24,0.0
5.08,3.92,2.0,0.0
5.084,3.92,-1.48,0.0
5.088,3.92,1.6,0.0
5.092,3.92,-0.48,0.0
5.096,3.92,-7.56,0.0
5.1,3.92,-4.5,0.0
5.104,3.92,-0.48,0.0
5.108,3.92,-1.0,0.0
5.112,3.92,-1.0,0.0
5.116,3.92,1.52,0.0
5.12,3.92,0.6,0.0
5.124,3.92,-1.44,0.0
5.128,3.92,5.64,0.0
5.132,3.92,2.62,0.0
5.136,3.92,-1.36,0.0
5.14,3.92,0.6,0.0
5.144,3.92,-0.52,0.0
5.148,3.92,-7.0,0.0
5.152,3.92,-4.6,0.0
5.156,3.92,2.56,0.0
5.16,3.92,-0.6,0.0
5.164,3.92,-6.28,0.0
5.168,3.92,-2.04,0.0
5.172,3.92,3.0,0.0
5.176,3.92,1.92,0.0
5.18,3.92,-6.4,0.0
5.184,3.92,-10.0,0.0
5.188,3.92,-9.4,0.0
5.192,3.92,0.0,0.0
5.196,3.92,-0.08,0.0
5.2,3.92,-4.0,0.0
5.204,3.92,13.64,0.0
5.208,3.92,1.52,0.0
5.212,3.92,-1.82,0.0
5.216,3.92,-0.16,0.0
5.22,3.92,1.8,0.0
5.224,3.92,-4.16,0.0
5.228,3.92,-5.0,0.0
5.232,3.92,0.88,0.0
5.236,3.92,2.0,0.0
5.24,3.92,-1.2,0.0
5.244,3.92,-3.56,0.0
5.248,3.92,0.56,0.0
5.252,3.92,-2.44,0.0
5.256,3.92,-4.0,0.0
5.26,3.92,-4.7,0.0
5.264,3.92,3.84,0.0
5.268,3.92,-3.22,0.0
5.272,3.92,-1.96,0.0
5.276,3.92,77.02,0.0
5.28,3.92,125.4,0.0
5.284,3.92,126.42,0.0
5.288,3.92,122.08,0.0
5.292,3.92,121.7,0.0
5.296,3.92,117.24,0.0
5.3,3.92,113.5,0.0
5.304,3.92,115.52,0.0
5.308,3.92,114.08,0.0
5.312,3.92,112.12,0.0
5.316,3.92,108.9,0.0
5.32,3.92,109.2,0.0
5.324,3.92,114.38,0.0
5.328,3.92,114.28,0.0
5.332,3.92,115.72,0.0
5.336,3.92,118.12,0.0
5.34,3.92,112.0,0.0
5.344,3.92,112.0,0.0
5.348,3.92,112.0,0.0
5.352,3.92,111.76,0.0
5.356,3.92,110.56,0.0
5.36,3.92,108.8,0.0
5.364,3.92,109.44,0.0
5.368,3.92,114.56,0.0
5.372,3.92,108.82,0.0
5.376,3.92,119.64,0.0
5.38,3.92,117.0,0.0
5.384,3.92,116.28,0.0
5.388,3.92,108.48,0.0
5.392,3.92,115.8,0.0
5.396,3.92,110.84,0.0
5.4,3.92,103.0,0.0
5.404,3.92,110.84,0.0
5.408,3.92,111.0,0.0
5.412,3.92,98.78,0.0
5.416,3.92,105.36,0.0
5.42,3.92,99.7,0.0
5.424,3.92,105.16,0.0
5.428,3.92,98.26,0.0
5.432,3.92,109.6,0.0
5.436,3.92,110.36,0.0
5.44,3.92,112.4,0.0
5.444,3.92,104.42,0.0
5.448,3.92,106.56,0.0
5.452,3.92,103.56,0.0
5.456,3.92,103.44,0.0
5.46,3.92,101.2,0.0
5.464,3.92,99.32,0.0
5.468,3.92,104.28,0.0
5.472,3.92,100.6,0.0
5.476,3.92,99.48,0.0
5.48,3.92,101.6,0.0
5.484,3.92,96.78,0.0
5.488,3.92,100.28,0.0
5.492,3.92,97.9,0.0
5.496,3.92,94.12,0.0
5.5,3.92,99.5,0.0
5.504,3.92,107.28,0.0
5.508,3.92,110.7,0.0
5.512,3.92,104.92,0.0
5.516,3.92,96.8,0.0
5.52,3.92,98.2,0.0
5.524,3.92,104.82,0.0
5.528,3.92,100.52,0.0
5.532,3.92,101.94,0.0
5.536,3.92,97.92,0.0
5.54,3.92,99.6,0.0
5.544,3.92,95.96,0.0
5.548,3.92,100.74,0.0
5.552,3.92,99.76,0.0
5.556,3.92,99.44,0.0
5.56,3.92,101.2,0.0
5.564,3.92,102.18,0.0
5.568,3.92,100.76,0.0
5.572,3.92,91.52,0.0
5.576,3.92,105.68,0.0
5.58,3.92,94.9,0.0
5.584,3.92,85.96,0.0
5.588,3.92,96.64,0.0
5.592,3.92,91.4,0.0
5.596,3.92,100.76,0.0
5.6,3.92,89.0,0.0
5.604,3.92,93.9,0.0
5.608,3.92,91.12,0.0
5.612,3.92,91.94,0.0
5.616,3.92,85.56,0.0
5.62,3.92,100.3,0.0
5.624,3.92,94.96,0.0
5.628,3.92,94.0,0.0
5.632,3.92,90.64,0.0
5.636,3.92,93.28,0.0
5.64,3.92,91.6,0.0
5.644,3.92,94.12,0.0
5.648,3.92,98.8,0.0
5.652,3.92,95.56,0.0
5.656,3.92,88.24,0.0
5.66,3.92,89.5,0.0
5.664,3.92,91.0,0.0
5.668,3.92,85.72,0.0
5.672,3.92,90.04,0.0
5.676,3.92,89.66,0.0
5.68,3.92,90.6,0.0
5.684,3.92,85.46,0.0
5.688,3.92,82.8,0.0
5.692,3.92,88.24,0.0
5.696,3.92,91.52,0.0
5.7,3.92,91.0,0.0
5.704,3.92,90.0,0.0
5.708,3.92,83.1,0.0
5.712,3.92,84.24,0.0
5.716,3.92,94.32,0.0
5.72,3.92,90.8,0.0
5.724,3.92,92.04,0.0
5.728,3.92,91.6,0.0
5.732,3.92,82.34,0.0
5.736,3.92,87.16,0.0
5.74,3.92,94.2,0.0
5.744,3.92,88.88,0.0
5.748,3.92,87.04,0.0
5.752,3.92,87.12,0.0
5.756,3.92,79.1,0.0
5.76,3.92,81.6,0.0
5.764,3.92,77.26,0.0
5.768,3.92,84.12,0.0
5.772,3.92,89.02,0.0
5.776,3.92,83.0,0.0
5.78,3.92,83.8,0.0
5.784,3.92,90.6,0.0
5.788,3.92,85.94,0.0
5.792,3.92,85.2,0.0
5.796,3.92,89.82,0.0
5.8,3.92,81.0,0.0
5.804,3.92,83.94,0.0
5.808,3.92,77.28,0.0
5.812,3.92,76.06,0.0
5.816,3.92,74.16,0.0
5.82,3.92,84.8,0.0
5.824,3.92,72.8,0.0
5.828,3.92,72.72,0.0
5.832,3.92,73.0,0.0
5.836,3.92,78.74,0.0
5.84,3.92,75.2,0.0
5.844,3.92,74.0,0.0
5.848,3.92,78.56,0.0
5.852,3.92,77.78,0.0
5.856,3.92,77.0,0.0
5.86,3.92,73.5,0.0
5.864,3.92,71.32,0.0
5.868,3.92,78.26,0.0
5.872,3.92,83.92,0.0
5.876,3.92,78.8,0.0
5.88,3.92,78.0,0.0
5.884,3.92,77.68,0.0
5.888,3.92,79.92,0.0
5.892,3.92,80.3,0.0
5.896,3.92,76.44,0.0
5.9,3.92,76.0,0.0
5.904,3.92,76.52,0.0
5.908,3.92,73.7,0.0
5.912,3.92,74.08,0.0
5.916,3.92,78.84,0.0
5.92,3.92,78.0,0.0
5.924,3.92,75.0,0.0
5.928,3.92,77.88,0.0
5.932,3.92,83.0,0.0
5.936,3.92,81.72,0.0
5.94,3.92,78.1,0.0
5.944,3.92,74.88,0.0
5.948,3.92,73.56,0.0
5.952,3.92,76.56,0.0
5.956,3.92,71.78,0.0
5.96,3.92,72.0,0.0
5.964,3.92,77.08,0.0
5.968,3.92,79.28,0.0
5.972,3.92,66.4,0.0
5.976,3.92,75.24,0.0
5.98,3.92,76.4,0.0
5.984,3.92,71.32,0.0
5.988,3.92,74.82,0.0
5.992,3.92,72.44,0.0
5.996,3.92,82.7,0.0
6.0,3.92,68.0,0.0
6.004,3.92,68.0,0.0
6.008,3.92,64.16,0.0
6.012,3.92,72.46,0.0
6.016,3.92,71.16,0.0
6.02,3.92,75.5,0.0
6.024,3.92,72.48,0.0
6.028,3.92,65.98,0.0
6.032,3.92,74.24,0.0
6.036,3.92,66.98,0.0
6.04,3.92,73.8,0.0
6.044,3.92,76.78,0.0
6.048,3.92,73.96,0.0
6.052,3.92,70.04,0.0
6.056,3.92,68.28,0.0
6.06,3.92,72.2,0.0
6.064,3.92,76.72,0.0
6.068,3.92,66.78,0.0
6.072,3.92,69.32,0.0
6.076,3.92,74.0,0.0
6.08,3.92,75.2,0.0
6.084,3.92,76.0,0.0
6.088,3.92,68.16,0.0
6.092,3.92,64.7,0.0
6.096,3.92,67.52,0.0
6.1,3.92,68.0,0.0
6.104,3.92,68.0,0.0
6.108,3.92,72.14,0.0
6.112,3.92,71.28,0.0
6.116,3.92,62.32,0.0
6.12,3.92,61.6,0.0
6.124,3.92,65.9,0.0
6.128,3.92,67.2,0.0
6.132,3.92,65.7,0.0
6.136,3.92,69.96,0.0
6.14,3.92,69.6,0.0
6.144,3.92,64.0,0.0
6.148,3.92,65.3,0.0
6.152,3.92,70.68,0.0
6.156,3.92,74.24,0.0
6.16,3.92,68.4,0.0
6.164,3.92,68.74,0.0
6.168,3.92,62.68,0.0
6.172,3.92,61.56,0.0
6.176,3.92,65.96,0.0
6.18,3.92,71.5,0.0
6.184,3.92,58.16,0.0
6.188,3.92,60.72,0.0
6.192,3.92,71.44,0.0
6.196,3.92,58.28,0.0
6.2,3.92,72.0,0.0
6.204,3.92,63.18,0.0
6.208,3.92,52.44,0.0
6.212,3.92,65.16,0.0
6.216,3.92,60.48,0.0
6.22,3.92,70.8,0.0
6.224,3.92,64.08,0.0
6.228,3.92,64.72,0.0
6.232,3.92,66.68,0.0
6.236,3.92,61.26,0.0
6.24,3.92,68.8,0.0
6.244,3.92,60.08,0.0
6.248,3.92,57.0,0.0
6.252,3.92,59.22,0.0
6.256,3.92,62.16,0.0
6.26,3.92,64.4,0.0
6.264,3.92,64.32,0.0
6.268,3.92,64.0,0.0
6.272,3.92,61.44,0.0
6.276,3.92,58.14,0.0
6.28,3.92,57.6,0.0
6.284,3.92,60.9,0.0
6.288,3.92,63.56,0.0
6.292,3.92,58.06,0.0
6.296,3.92,53.0,0.0
6.3,3.92,54.5,0.0
6.304,3.92,52.64,0.0
6.308,3.92,46.24,0.0
6.312,3.92,53.56,0.0
6.316,3.92,60.28,0.0
6.32,3.92,53.0,0.0
6.324,3.92,59.04,0.0
6.328,3.92,62.56,0.0
6.332,3.92,57.96,0.0
6.336,3.92,53.68,0.0
6.34,3.92,55.1,0.0
6.344,3.92,60.0,0.0
6.348,3.92,57.14,0.0
6.352,3.92,49.96,0.0
6.356,3.92,54.54,0.0
6.36,3.92,59.4,0.0
6.364,3.92,55.56,0.0
6.368,3.92,49.8,0.0
6.372,3.92,54.0,0.0
6.376,3.92,55.32,0.0
6.38,3.92,64.3,0.0
6.384,3.92,57.44,0.0
6.388,3.92,51.0,0.0
6.392,3.92,51.04,0.0
6.396,3.92,51.96,0.0
6.4,3.92,50.0,0.0
6.404,3.92,61.76,0.0
6.408,3.92,59.12,0.0
6.412,3.92,61.82,0.0
6.416,3.92,57.4,0.0
6.42,3.92,57.9,0.0
6.424,3.92,53.6,0.0
6.428,3.92,56.44,0.0
6.432,3.92,62.04,0.0
6.436,3.92,63.0,0.0
6.44,3.92,60.6,0.0
6.444,3.92,47.52,0.0
6.448,3.92,53.12,0.0
6.452,3.92,55.26,0.0
6.456,3.92,57.16,0.0
6.46,3.92,52.4,0.0
6.464,3.92,51.36,0.0
6.468,3.92,52.0,0.0
6.472,3.92,57.12,0.0
6.476,3.92,58.76,0.0
6.48,3.92,55.6,0.0
6.484,3.92,55.16,0.0
6.488,3.92,52.64,0.0
6.492,3.92,53.78,0.0
6.496,3.92,56.48,0.0
6.5,3.92,56.0,0.0
6.504,3.92,51.2,0.0
6.508,3.92,53.82,0.0
6.512,3.92,60.36,0.0
6.516,3.92,57.42,0.0
6.52,3.92,60.4,0.0
6.524,3.92,60.96,0.0
6.528,3.92,54.92,0.0
6.532,3.92,53.0,0.0
6.536,3.92,56.84,0.0
6.54,3.92,61.1,0.0
6.544,3.92,49.2,0.0
6.548,3.92,43.56,0.0
6.552,3.92,49.2,0.0
6.556,3.92,53.88,0.0
6.56,3.92,55.2,0.0
6.564,3.92,49.8,0.0
6.568,3.92,57.52,0.0
6.572,3.92,55.42,0.0
6.576,3.92,56.44,0.0
6.58,3.92,44.6,0.0
6.584,3.92,41.32,0.0
6.588,3.92,45.06,0.0
6.592,3.92,46.12,0.0
6.596,3.92,49.08,0.0
6.6,3.92,53.0,0.0
6.604,3.92,49.08,0.0
6.608,3.92,46.12,0.0
6.612,3.92,48.82,0.0
6.616,3.92,55.44,0.0
6.62,3.92,44.3,0.0
6.624,3.92,45.64,0.0
6.628,3.92,47.72,0.0
6.632,3.92,56.4,0.0
6.636,3.92,49.8,0.0
6.64,3.92,47.2,0.0
6.644,3.92,43.1,0.0
6.648,3.92,42.0,0.0
6.652,3.92,44.96,0.0
6.656,3.92,43.12,0.0
6.66,3.92,44.1,0.0
6.664,3.92,49.76,0.0
6.668,3.92,51.34,0.0
6.672,3.92,51.0,0.0
6.676,3.92,47.9,0.0
6.68,3.92,49.0,0.0
6.684,3.92,44.04,0.0
6.688,3.92,38.44,0.0
6.692,3.92,40.7,0.0
6.696,3.92,46.64,0.0
6.7,3.92,47.5,0.0
6.704,3.92,49.32,0.0
6.708,3.92,48.48,0.0
6.712,3.92,46.84,0.0
6.716,3.92,50.48,0.0
6.72,3.92,47.4,0.0
6.724,3.92,49.9,0.0
6.728,3.92,48.32,0.0
6.732,3.92,46.12,0.0
6.736,3.92,56.4,0.0
6.74,3.92,51.8,0.0
6.744,3.92,47.04,0.0
6.748,3.92,43.82,0.0
6.752,3.92,49.0,0.0
6.756,3.92,47.68,0.0
